id,listing_url,name,bedrooms,beds,bathrooms,accommodates,price,room_type,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_id,host_name,host_since,current_host_listings,total_host_listings_count,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
9661460,https://www.airbnb.com/rooms/9661460,Home in Asheville , 4 bedrooms , 4 beds , 3.5 baths,7,179,Entire home/apt,4.43,4.86,4.86,4.86,4.57,4.71,4.43,29950328,Ellie,3/24/2015,4,16,30,9,8/10/2023,0.17,2,21,4
6.92E+17,https://www.airbnb.com/rooms/691838366687319280,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,8,159,Entire home/apt,4.81,4.92,4.95,4.99,4.97,4.88,4.81,323614638,Tamra,1/2/2020,9,16,2,296,7/10/2023,3.36,1,70,21
48933619,https://www.airbnb.com/rooms/48933619,Home in Asheville , 4 bedrooms , 4 beds , 2.5 baths,8,423,Entire home/apt,4.67,4.96,4.99,4.86,4.9,4.86,4.67,6074062,Melissa,4/24/2013,14,15,2,90,6/29/2023,1.66,113,340,24
9.25E+17,https://www.airbnb.com/rooms/925223043414842459,Home in Arden , 4 bedrooms , 4 beds , 2 baths,6,107,Entire home/apt,4.82,4.97,4.95,5,4.92,4.95,4.82,510069868,Corey,4/14/2023,15,15,2,38,9/10/2023,2.65,1,315,32
8.92E+17,https://www.airbnb.com/rooms/891567522553682064,Home in Asheville , 4 bedrooms , 3 beds , 3 baths,7,206,Entire home/apt,4.62,4.92,4.92,5,4.92,4.92,4.62,172948637,Elevation Escapes,2/12/2018,9,12,10,13,12/23/2022,0.62,1,270,6
30067056,https://www.airbnb.com/rooms/30067056,Home in Asheville , 4 bedrooms , 8 beds , 2.5 baths,13,321,Entire home/apt,4.65,4.91,4.95,4.88,4.86,4.65,4.65,122413130,Camille,3/24/2017,11,12,2,57,8/25/2023,2.45,113,292,29
30103018,https://www.airbnb.com/rooms/30103018,Home in Asheville , 4 bedrooms , 8 beds , 4 baths,16,499,Entire home/apt,4.29,4.71,4.43,4.14,4.29,5,4.29,122413130,Camille,3/24/2017,11,12,1,7,8/14/2023,1.15,5,308,7
26339145,https://www.airbnb.com/rooms/26339145,Cabin in Asheville , 4 bedrooms , 6 beds , 2 baths,10,262,Entire home/apt,4.73,4.95,4.91,4.85,4.8,5,4.73,33151095,Tiff,5/11/2015,5,11,2,55,7/21/2023,1.4,10,320,1
28865830,https://www.airbnb.com/rooms/28865830,Home in Asheville , 4 bedrooms , 6 beds , 3 baths,10,262,Entire home/apt,4.52,4.6,4.56,4.72,4.72,4.64,4.52,33151095,Tiff,5/11/2015,5,11,1,25,8/20/2023,4.97,6,338,25
48812059,https://www.airbnb.com/rooms/48812059,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,8,210,Entire home/apt,4.78,4.94,4.98,4.89,4.8,4.95,4.78,107816444,Wann,12/19/2016,5,11,2,98,8/18/2023,2.51,113,344,30
52091373,https://www.airbnb.com/rooms/52091373,Home in Asheville , 4 bedrooms , 6 beds , 3 baths,10,223,Entire home/apt,4.58,4.82,4.9,4.96,4.91,4.86,4.58,182768159,Cassie & Jeremy,4/6/2018,11,11,1,291,9/4/2023,4.49,1,351,42
8.36E+17,https://www.airbnb.com/rooms/836467932275012094,Home in Asheville , 4 bedrooms , 6 beds , 3 baths,10,355,Entire home/apt,4.62,4.87,4.84,4.94,4.93,4.77,4.62,182768159,Cassie & Jeremy,4/6/2018,11,11,3,233,9/10/2023,2.33,1,70,17
9.67E+17,https://www.airbnb.com/rooms/966666297101138788,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,8,200,Entire home/apt,4.83,4.94,4.98,5,5,4.71,4.83,295508717,Juliana,9/16/2019,4,10,2,243,7/31/2023,3.36,2,338,31
6.57E+17,https://www.airbnb.com/rooms/656541516341155950,Home in Asheville , 4 bedrooms , 4 beds , 1.5 baths,8,333,Entire home/apt,4.84,4.94,4.93,4.97,4.86,4.94,4.84,281471581,Joanie,8/1/2019,5,10,2,216,8/13/2023,4.68,1,153,44
52617199,https://www.airbnb.com/rooms/52617199,Home in Asheville , 4 bedrooms , 5 beds , 2.5 baths,8,251,Entire home/apt,4.67,4.67,4.67,5,5,4.67,4.67,19380268,Ryan,8/3/2014,8,10,2,3,11/21/2021,0.13,2,0,0
7.98E+17,https://www.airbnb.com/rooms/797861181555125107,Home in Asheville , 4 bedrooms , 4 beds , 3 baths,8,752,Entire home/apt,4.61,4.88,4.96,4.84,4.91,4.88,4.61,36537667,Julia,6/23/2015,8,10,2,67,8/27/2023,2.32,113,296,36
17618702,https://www.airbnb.com/rooms/17618702,Chalet in Asheville , 4 bedrooms , 5 beds , 3.5 baths,8,330,Entire home/apt,4.43,4.81,4.81,5,4.95,5,4.43,71812166,Heidi & Ricky,5/13/2016,4,9,1,21,5/7/2023,0.76,8,90,9
42011229,https://www.airbnb.com/rooms/42011229,Home in Asheville , 4 bedrooms , 7 beds , 3 baths,10,391,Entire home/apt,4.55,4.94,4.97,4.85,4.82,4.79,4.55,71812166,Heidi & Ricky,5/13/2016,4,9,2,33,7/2/2023,1.51,113,348,12
8.34E+17,https://www.airbnb.com/rooms/834188475826652543,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,8,339,Entire home/apt,4.82,4.94,4.92,4.97,4.97,4.98,4.82,247799171,Brent,3/9/2019,8,9,1,668,8/28/2023,7.7,4,292,86
9.34E+17,https://www.airbnb.com/rooms/933834867254845799,Home in Leicester , 4 bedrooms , 6 beds , 3.5 baths,14,306,Entire home/apt,4.51,4.56,4.7,4.85,4.8,4.84,4.49,32195328,Harshad And Ishita,4/29/2015,8,9,30,92,12/11/2022,0.63,2,203,2
8.41E+17,https://www.airbnb.com/rooms/841304513878963200,Home in Asheville , 4 bedrooms , 4 beds , 3.5 baths,4,300,Entire home/apt,4.5,5,5,4.75,5,5,4.5,15049,Alison,4/27/2009,2,8,1,4,9/3/2023,1.62,3,365,4
7.08E+17,https://www.airbnb.com/rooms/708114013451316676,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,10,254,Entire home/apt,4.6,5,4.6,4.6,4.4,5,4.6,4144670,Rebecca Ann,11/14/2012,3,8,1,5,10/24/2022,0.32,51,226,1
25132222,https://www.airbnb.com/rooms/25132222,Home in Asheville , 4 bedrooms , 5 beds , 3.5 baths,10,478,Entire home/apt,4.46,4.59,4.65,4.84,4.81,4.66,4.46,20537619,Jane,8/25/2014,8,8,1,124,2/27/2023,1.96,5,147,4
34095689,https://www.airbnb.com/rooms/34095689,Home in Woodfin , 4 bedrooms , 5 beds , 2 baths,10,166,Entire home/apt,4.75,4.94,5,5,4.98,4.77,4.75,180564557,David,3/25/2018,8,8,30,48,3/25/2023,1.83,3,347,7
25068792,https://www.airbnb.com/rooms/25068792,Home in Asheville , 4 bedrooms , 7 beds , 2 baths,11,256,Entire home/apt,4.73,4.76,4.82,4.85,4.79,4.88,4.73,27018695,Lindsey,1/31/2015,5,7,2,33,1/2/2021,0.72,1,40,0
5.91E+17,https://www.airbnb.com/rooms/591230873312834346,Home in Arden , 4 bedrooms , 5 beds , 2 baths,8,116,Entire home/apt,4.8,5,4.85,5,5,4.85,4.8,442004854,Buna,1/25/2022,5,7,4,20,4/30/2023,1.21,2,268,10
9.02E+17,https://www.airbnb.com/rooms/902039232279530268,Place to stay in Asheville , 4 bedrooms , 4 beds , 4.5 baths,8,880,Entire home/apt,4.24,4.44,4.66,4.59,4.56,4.39,4.24,112945628,Beth,1/23/2017,5,7,1,59,11/13/2022,1.56,4,316,5
9.02E+17,https://www.airbnb.com/rooms/902043056459773980,Cabin in Asheville , 4 bedrooms , 4 beds , 4 baths,8,810,Entire home/apt,4.41,4.76,4.71,4.59,4.59,4.88,4.41,112945628,Beth,1/23/2017,5,7,2,17,8/18/2023,0.6,11,358,8
39849897,https://www.airbnb.com/rooms/39849897,Home in Asheville , 4 bedrooms , 8 beds , 3 baths,13,323,Entire home/apt,4.54,4.53,4.57,4.64,4.6,4.74,4.54,10699816,Trace,12/18/2013,7,7,1,81,8/28/2023,18.98,1,360,81
42092425,https://www.airbnb.com/rooms/42092425,Cottage in Asheville , 4 bedrooms , 6 beds , 2 baths,10,216,Entire home/apt,4.76,4.83,4.66,4.66,4.97,4.76,4.76,92773441,Michael,8/31/2016,7,7,2,29,8/6/2023,1.21,43,345,12
44299517,https://www.airbnb.com/rooms/44299517,Home in Asheville , 4 bedrooms , 6 beds , 2.5 baths,12,296,Entire home/apt,4.67,4.91,4.88,4.97,4.94,4.92,4.67,10699816,Trace,12/18/2013,7,7,1,142,6/13/2021,1.47,1,0,0
47946151,https://www.airbnb.com/rooms/47946151,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,12,171,Entire home/apt,4.57,4.78,4.92,4.96,4.88,4.82,4.57,10699816,Trace,12/18/2013,7,7,2,91,8/5/2023,1.76,113,324,15
52232865,https://www.airbnb.com/rooms/52232865,Home in Arden , 4 bedrooms , 6 beds , 2 baths,9,116,Entire home/apt,4.79,4.95,4.58,4.95,4.84,4.95,4.79,139857763,Maya,7/11/2017,7,7,2,19,12/31/2022,0.56,1,87,3
6.99E+17,https://www.airbnb.com/rooms/699423856064646408,Home in Asheville , 4 bedrooms , 5 beds , 5 baths,10,165,Entire home/apt,4,4,5,5,4,5,4,459420899,Hopetown,5/16/2022,7,7,1,1,8/25/2023,1,39,84,1
7.65E+17,https://www.airbnb.com/rooms/765205166812515394,Home in Woodfin , 4 bedrooms , 7 beds , 3.5 baths,12,203,Entire home/apt,4.5,5,5,5,5,5,4.5,10699816,Trace,12/18/2013,7,7,2,2,3/17/2023,0.32,13,0,2
7.91E+17,https://www.airbnb.com/rooms/791259136214392480,Home in Asheville , 4 bedrooms , 7 beds , 2.5 baths,12,257,Entire home/apt,4.69,4.94,5,4.91,4.83,4.97,4.69,23893046,Kory,11/18/2014,7,7,2,35,4/3/2023,0.91,10,339,4
31411427,https://www.airbnb.com/rooms/31411427,Home in Asheville , 4 bedrooms , 5 beds , 2 baths,8,285,Entire home/apt,4.74,4.85,4.89,4.94,4.95,4.94,4.74,25041828,Sarah,12/20/2014,1,6,2,66,8/6/2023,3.43,1,157,34
7.91E+17,https://www.airbnb.com/rooms/790620302367439295,Home in Buncombe County , 4 bedrooms , 4 beds , 2.5 baths,2,34,Private room,4.69,4.9,4.95,4.83,4.88,4.83,4.69,27538131,Chai,2/10/2015,2,6,2,42,9/2/2023,1.06,51,327,11
36912433,https://www.airbnb.com/rooms/36912433,Home in Arden , 4 bedrooms , 5 beds , 2 baths,8,350,Entire home/apt,4.75,4.75,4.75,5,5,5,4.75,14480896,Birgit,4/19/2014,4,6,29,4,5/31/2023,0.34,1,163,4
41232108,https://www.airbnb.com/rooms/41232108,Home in Asheville , 4 bedrooms , 4 beds , 1.5 baths,6,230,Entire home/apt,4.83,4.83,5,4.67,5,4.83,4.83,39924380,Emily,7/29/2015,4,6,1,6,9/2/2023,3.91,3,103,6
7.07E+17,https://www.airbnb.com/rooms/707283217949702436,Home in Asheville , 4 bedrooms , 4 beds , 2.5 baths,8,350,Entire home/apt,4.69,4.82,4.96,4.97,4.99,4.63,4.69,14480896,Birgit,4/19/2014,4,6,30,77,8/4/2023,0.71,2,129,3
8.62E+17,https://www.airbnb.com/rooms/861621337723825671,Home in Fletcher , 4 bedrooms , 6 beds , 5 baths,10,570,Entire home/apt,4,5,4.5,5,5,4.5,4,92333801,Melissa,8/28/2016,5,6,1,2,5/29/2023,0.47,1,365,2
5.52E+17,https://www.airbnb.com/rooms/552335414058286180,Home in Woodfin , 4 bedrooms , 7 beds , 2 baths,10,109,Entire home/apt,4.8,4.89,4.82,4.98,4.9,4.93,4.8,237386633,Michael,1/18/2019,6,6,3,168,9/4/2023,2.13,1,330,25
7.39E+17,https://www.airbnb.com/rooms/739116609943778306,Boutique hotel in Asheville , 4 bedrooms , 5 beds , 4.5 shared baths,8,1619,Private room,4,5,5,5,5,5,4,420259754,Elevation Lofts Hotel,8/26/2021,6,6,1,1,7/6/2023,0.43,51,343,1
36732182,https://www.airbnb.com/rooms/36732182,Home in Asheville , 4 bedrooms , 4 beds , 2.5 baths,6,179,Entire home/apt,4.66,4.92,4.98,4.97,4.92,4.81,4.66,275850075,Sandra,7/13/2019,1,5,2,104,9/7/2023,2.68,18,304,28
53690085,https://www.airbnb.com/rooms/53690085,Home in Asheville , 4 bedrooms , 6 beds , 2 baths,8,208,Entire home/apt,4.8,5,4.9,4.9,4.8,4.8,4.8,120943028,Renoo,3/15/2017,2,5,180,12,7/4/2016,0.1,1,365,0
8.67E+17,https://www.airbnb.com/rooms/866760195768806468,Home in Asheville , 4 bedrooms , 4 beds , 2.5 baths,8,205,Entire home/apt,4.7,4.92,4.96,4.99,4.89,4.78,4.7,41653391,Michael And Amanda,8/16/2015,2,5,3,114,8/6/2023,1.3,1,320,8
34670804,https://www.airbnb.com/rooms/34670804,Rental unit in Asheville , 4 bedrooms , 6 beds , 2 baths,10,652,Entire home/apt,4.75,4.75,4.88,5,5,5,4.75,118878640,Crystal,3/2/2017,3,5,28,8,7/31/2023,0.34,2,239,4
42615531,https://www.airbnb.com/rooms/42615531,Home in Candler , 4 bedrooms ,11 beds , 4.5 baths,16,729,Entire home/apt,4.19,4.31,4.56,4.38,4.5,4.38,4.19,16965669,Jesse Jill,6/18/2014,3,5,1,16,3/28/2023,0.89,15,295,9
23234938,https://www.airbnb.com/rooms/23234938,Home in Asheville , 4 bedrooms , 5 beds , 2.5 baths,12,114,Entire home/apt,4.64,4.92,5,4.66,4.95,4.98,4.64,56436566,Amanda,1/28/2016,4,5,2,59,8/24/2023,3.92,113,351,47
38298383,https://www.airbnb.com/rooms/38298383,Home in Asheville , 4 bedrooms , 6 beds , 2 baths,9,212,Entire home/apt,4.76,4.87,4.9,4.94,4.94,4.8,4.76,189799819,Michael And Kerrie,5/15/2018,5,5,1,413,8/16/2023,3.64,2,284,18
8.57E+17,https://www.airbnb.com/rooms/857338777793565924,Home in Woodfin , 4 bedrooms , 4 beds , 2.5 baths,6,99,Entire home/apt,4.7,4.73,4.18,4.91,4.92,4.85,4.7,2898822,Emily,7/10/2012,1,4,2,74,6/3/2023,1.27,3,143,7
314540,https://www.airbnb.com/rooms/314540,Home in Asheville , 4 bedrooms , 5 beds , 2 baths,8,292,Entire home/apt,4.71,4.97,4.87,4.97,4.94,4.97,4.71,381660,Tom,2/7/2011,2,4,2,31,8/5/2023,0.66,51,328,15
32939502,https://www.airbnb.com/rooms/32939502,Home in Candler , 4 bedrooms , 5 beds , 2.5 baths,10,199,Entire home/apt,4.66,4.57,4.57,4.88,4.65,4.67,4.59,6961396,Dani & Devyn,6/17/2013,2,4,7,57,10/30/2019,0.4,3,52,0
37900889,https://www.airbnb.com/rooms/37900889,Home in Asheville , 4 bedrooms , 5 beds , 2 baths,10,256,Entire home/apt,4.75,4.88,4.83,4.83,4.88,4.79,4.75,109638953,Guy,1/3/2017,2,4,1,24,8/28/2023,4.34,7,353,24
38070440,https://www.airbnb.com/rooms/38070440,Cabin in Asheville , 4 bedrooms , 5 beds , 3 baths,8,216,Entire home/apt,4.54,4.75,4.66,4.91,4.93,4.85,4.54,288906933,Angel,8/25/2019,2,4,2,149,8/27/2023,4.31,6,60,44
6.84E+17,https://www.airbnb.com/rooms/684276111985663750,Home in Asheville , 4 bedrooms , 4 beds , 3 baths,8,524,Entire home/apt,4.6,4.9,4.9,5,4.9,4.7,4.6,182375963,Jim,4/4/2018,2,4,3,10,10/24/2022,0.36,17,280,1
10724022,https://www.airbnb.com/rooms/10724022,Home in Asheville , 4 bedrooms , 3 beds , 3 baths,8,410,Entire home/apt,4.51,4.74,4.81,4.95,4.83,4.78,4.51,50280849,Mitch,12/1/2015,3,4,2,102,8/18/2023,2,113,344,27
50787381,https://www.airbnb.com/rooms/50787381,Home in Asheville , 4 bedrooms , 5 beds , 3.5 baths,9,178,Entire home/apt,4.5,5,5,5,5,5,4.5,143420390,Adi,7/30/2017,3,4,1,2,2/6/2021,0.06,6,45,0
51796389,https://www.airbnb.com/rooms/51796389,Home in Asheville , 4 bedrooms , 4 beds , 3 baths,8,425,Entire home/apt,4.58,4.65,4.45,4.92,4.85,4.69,4.58,37992481,Andy,7/9/2015,3,4,1,305,8/20/2023,4.5,6,157,15
6.80E+17,https://www.airbnb.com/rooms/679809782098650720,Home in Asheville , 4 bedrooms , 7 beds , 3 baths,12,497,Entire home/apt,4.6,4.65,4.87,4.87,4.83,4.86,4.6,5111981,Jessica,2/16/2013,3,4,2,120,8/13/2023,3.03,3,155,26
21382558,https://www.airbnb.com/rooms/21382558,Chalet in Asheville , 4 bedrooms , 4 beds , 4.5 baths,12,409,Entire home/apt,4.1,4.9,4.7,5,4.5,4.8,4.1,37996476,Aaron,7/9/2015,4,4,2,14,7/23/2023,0.83,10,365,8
46709631,https://www.airbnb.com/rooms/46709631,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,10,203,Entire home/apt,4.56,4.88,4.94,4.88,4.81,5,4.56,847115,Cory,7/20/2011,4,4,1,16,9/1/2023,1.29,51,283,15
46711740,https://www.airbnb.com/rooms/46711740,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,10,181,Entire home/apt,4.56,4.44,5,4.89,4.44,4.22,4.56,847115,Cory,7/20/2011,4,4,2,9,1/2/2023,0.76,3,224,9
30232435,https://www.airbnb.com/rooms/30232435,Loft in Asheville , 4 bedrooms , 5 beds , 2 baths,11,1157,Entire home/apt,4.74,4.97,4.94,5,5,4.91,4.74,54403858,Catharine,1/12/2016,1,3,28,35,8/13/2023,0.68,1,299,4
31612713,https://www.airbnb.com/rooms/31612713,Home in Asheville , 4 bedrooms , 6 beds , 2 baths,10,388,Entire home/apt,4.75,4.9,4.86,4.89,4.76,4.79,4.75,177467220,Rachel,3/9/2018,1,3,1,479,9/1/2023,4.67,3,152,97
46454465,https://www.airbnb.com/rooms/46454465,Home in Arden , 4 bedrooms , 6 beds , 2.5 baths,8,294,Entire home/apt,4.67,5,4.78,4.89,4.89,5,4.67,116911345,Ivan & Sandra,2/17/2017,2,3,28,9,8/8/2023,0.18,2,34,2
49401018,https://www.airbnb.com/rooms/49401018,Home in Asheville , 4 bedrooms , 5 beds , 2 baths,8,275,Entire home/apt,4.78,5,5,5,5,4.89,4.78,56757021,Maggie,1/30/2016,2,3,3,9,9/4/2023,0.83,2,9,9
49463884,https://www.airbnb.com/rooms/49463884,Home in Asheville , 4 bedrooms , 6 beds , 3 baths,9,343,Entire home/apt,4.58,4.78,4.86,4.92,4.83,4.71,4.58,128356088,Stephanie,5/1/2017,2,3,2,59,8/20/2023,0.77,51,354,6
7.56E+17,https://www.airbnb.com/rooms/756373781930465840,Home in Asheville , 4 bedrooms , 6 beds , 3 baths,10,306,Entire home/apt,4.61,4.68,4.57,4.64,4.62,4.82,4.61,242485197,Matthew And Amelia,2/11/2019,2,3,1,84,9/2/2023,1.09,8,198,19
8.29E+17,https://www.airbnb.com/rooms/829202459815400479,Home in Asheville , 4 bedrooms , 5 beds , 3.5 baths,11,305,Entire home/apt,4.5,4.75,5,4.75,4.75,4.63,4.5,215105213,Andrey And Inna,9/12/2018,2,3,1,8,9/10/2023,3.87,9,355,8
8.86E+17,https://www.airbnb.com/rooms/886196475124925510,Home in Asheville , 4 bedrooms , 4 beds , 5 baths,6,465,Entire home/apt,4,4.6,5,5,4.6,4.6,4,373964980,Sarah,10/31/2020,2,3,1,5,8/14/2023,1.49,39,241,5
8.89E+17,https://www.airbnb.com/rooms/889187659439485809,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,6,380,Entire home/apt,4.82,4.95,4.89,4.99,4.98,4.96,4.82,465856550,Carly,6/24/2022,2,3,1,180,9/4/2023,3.66,3,303,79
41462738,https://www.airbnb.com/rooms/41462738,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,8,190,Entire home/apt,4.55,4.95,4.9,4.95,4.9,4.85,4.55,35088557,Max & Lindsey,6/5/2015,3,3,1,20,6/18/2023,0.7,51,350,5
42540485,https://www.airbnb.com/rooms/42540485,Home in Asheville , 4 bedrooms , 8 beds , 2 baths,12,300,Entire home/apt,4.76,4.88,4.91,4.97,4.97,4.82,4.76,15086526,Smithson,5/4/2014,3,3,1,34,4/2/2023,2.06,2,0,21
52991459,https://www.airbnb.com/rooms/52991459,Vacation home in Asheville , 4 bedrooms , 6 beds , 3 baths,13,453,Entire home/apt,4.58,4.76,4.84,4.97,4.82,4.82,4.58,5308222,Jason,3/3/2013,3,3,2,62,8/20/2023,3.18,113,322,32
7.43E+17,https://www.airbnb.com/rooms/742643748995522886,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,4,149,Entire home/apt,4.81,4.99,4.95,4.99,4.99,4.98,4.81,130451455,Angelica,5/15/2017,3,3,1,368,9/4/2023,11.22,2,94,89
8.23E+17,https://www.airbnb.com/rooms/823143613030338927,Home in Asheville , 4 bedrooms , 9 beds , 2.5 baths,13,265,Entire home/apt,4.69,4.75,4.78,4.91,4.91,4.91,4.69,29536562,Jody,3/17/2015,3,3,2,32,9/10/2023,1.76,2,317,21
19120555,https://www.airbnb.com/rooms/19120555,Home in Asheville , 4 bedrooms , 4 beds , 3.5 baths,10,502,Entire home/apt,4.44,4.59,4.34,4.89,4.88,4.63,4.44,130352599,Anthony,5/15/2017,1,2,1,290,9/10/2023,3.2,1,48,39
22151438,https://www.airbnb.com/rooms/22151438,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,9,249,Entire home/apt,4.52,4.81,4.95,4.9,4.9,4.9,4.52,161767339,Allison,12/7/2017,1,2,1,21,8/27/2023,0.72,8,329,7
33679901,https://www.airbnb.com/rooms/33679901,Home in Arden , 4 bedrooms , 4 beds , 2.5 baths,8,267,Entire home/apt,4.66,4.97,4.5,5,5,4.83,4.66,200811274,Kristen,7/8/2018,1,2,2,36,8/13/2023,0.37,2,16,8
47058648,https://www.airbnb.com/rooms/47058648,Home in Asheville , 4 bedrooms , 6 beds , 3.5 baths,8,249,Entire home/apt,4.48,4.78,5,4.48,4.7,4.87,4.48,35338953,Danny,6/8/2015,1,2,2,23,8/27/2023,0.54,51,324,7
47758667,https://www.airbnb.com/rooms/47758667,Home in Arden , 4 bedrooms , 4 beds , 3 baths,10,216,Entire home/apt,4.56,4.67,4.67,5,5,4.67,4.56,13976264,Michael And Rebecca,4/6/2014,1,2,2,9,9/7/2023,2.9,2,79,9
7.07E+17,https://www.airbnb.com/rooms/707223031567138922,Cabin in Asheville , 4 bedrooms , 9 beds , 3 baths,10,302,Entire home/apt,4.6,4.8,4.6,5,5,4.6,4.6,18034486,Hussein,7/13/2014,1,2,30,5,3/27/2023,0.25,2,183,2
7.18E+17,https://www.airbnb.com/rooms/718311061895949027,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,4,135,Entire home/apt,4.81,4.88,5,4.96,5,5,4.81,1210609,Isabel,9/26/2011,1,2,2,27,1/3/2023,0.46,1,64,5
8.04E+17,https://www.airbnb.com/rooms/804235967095343482,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,5,219,Entire home/apt,4.81,5,5,5,5,4.9,4.81,2438992,Maggie,5/22/2012,1,2,1,21,9/3/2023,4.85,1,142,21
9.11E+17,https://www.airbnb.com/rooms/911446741074991676,Home in Asheville , 4 bedrooms , 7 beds , 3 baths,12,407,Entire home/apt,4.63,4.85,4.96,4.93,4.96,4.7,4.63,99885607,Heather,10/16/2016,1,2,2,27,4/16/2023,0.4,51,349,2
751963,https://www.airbnb.com/rooms/751963,Home in Asheville , 4 bedrooms , 4 beds , 2.5 baths,5,95,Entire home/apt,4.63,4.81,4.77,4.87,4.87,4.49,4.63,3920284,Lauralee,10/19/2012,2,2,1,214,8/20/2023,6.14,8,337,59
17743775,https://www.airbnb.com/rooms/17743775,Home in Asheville , 4 bedrooms , 4 beds , 3.5 baths,7,149,Entire home/apt,4.44,4.54,4.45,4.75,4.82,4.51,4.44,25198720,Cooper,12/25/2014,2,2,3,71,1/19/2020,0.64,5,0,0
19066512,https://www.airbnb.com/rooms/19066512,Home in Asheville , 4 bedrooms , 6 beds , 2 baths,9,110,Entire home/apt,4.72,4.94,4.97,4.96,4.94,4.96,4.72,71125861,Rich,5/9/2016,2,2,2,137,8/23/2023,2.87,113,331,39
20328686,https://www.airbnb.com/rooms/20328686,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,8,343,Entire home/apt,4.52,4.81,4.81,4.91,4.83,4.75,4.52,4834939,Jessica,1/24/2013,2,2,2,235,8/16/2023,2.32,2,334,24
22317485,https://www.airbnb.com/rooms/22317485,Home in Candler , 4 bedrooms , 6 beds , 2 baths,12,190,Entire home/apt,4.73,4.83,4.71,4.87,4.92,4.89,4.73,163159488,Tia,12/18/2017,2,2,2,63,8/13/2023,1.35,5,330,8
33069007,https://www.airbnb.com/rooms/33069007,Home in Asheville , 4 bedrooms , 5 beds , 3 baths,8,320,Entire home/apt,4.53,4.94,4.94,5,5,4.94,4.53,26946813,Danny,1/30/2015,2,2,1,34,10/25/2022,0.93,2,65,3
34087565,https://www.airbnb.com/rooms/34087565,Townhouse in Woodfin , 4 bedrooms , 6 beds , 2.5 baths,8,320,Entire home/apt,4.66,4.8,4.98,4.97,4.9,4.23,4.66,257415557,Jessica,4/22/2019,2,2,1,163,9/4/2023,1.89,4,342,36
34541887,https://www.airbnb.com/rooms/34541887,Home in Asheville , 4 bedrooms , 5 beds , 1.5 baths,8,169,Entire home/apt,4.83,4.85,4.91,4.89,4.93,4.89,4.83,158630516,Portia,11/13/2017,2,2,2,54,8/20/2023,3.42,1,339,35
37212994,https://www.airbnb.com/rooms/37212994,Townhouse in Woodfin , 4 bedrooms , 7 beds , 2.5 baths,9,363,Entire home/apt,4.66,4.94,4.97,4.94,4.91,4.91,4.66,280148398,Jessica,7/28/2019,2,2,2,32,3/19/2023,1.03,113,355,5
41595531,https://www.airbnb.com/rooms/41595531,Home in Asheville , 4 bedrooms , 5 beds , 2 baths,13,267,Entire home/apt,4.76,4.88,4.96,4.9,4.98,4.69,4.76,26759134,Ben,1/26/2015,2,2,4,51,9/5/2022,1.55,1,0,0
41839397,https://www.airbnb.com/rooms/41839397,Home in Asheville , 4 bedrooms , 4 beds , 1 bath,8,201,Entire home/apt,4.94,4.88,4.94,5,5,5,4.94,13871909,Cara,4/3/2014,2,2,2,17,8/10/2020,0.38,1,0,0
42305242,https://www.airbnb.com/rooms/42305242,Home in Asheville , 4 bedrooms , 4 beds , 2 baths,8,339,Entire home/apt,4.76,4.89,4.92,4.97,4.97,4.87,4.76,122038827,Stephanie,3/22/2017,2,2,1,72,8/27/2023,3.25,18,327,42
42739512,https://www.airbnb.com/rooms/42739512,Villa in Asheville , 4 bedrooms , 4 beds , 5 baths,8,1552,Entire home/apt,4,5,5,5,5,5,4,339683895,Alison Landers &,3/1/2020,2,2,3,2,5/29/2023,0.4,1,230,2
43826270,https://www.airbnb.com/rooms/43826270,Home in Woodfin , 4 bedrooms , 5 beds , 3 baths,8,350,Entire home/apt,4.56,4.63,4.58,4.87,4.87,4.92,4.56,132719003,Sarah,5/30/2017,2,2,2,220,8/23/2023,2.67,9,350,41
45285765,https://www.airbnb.com/rooms/45285765,Treehouse in Asheville , 4 bedrooms , 4 beds , 1 bath,4,154,Entire home/apt,4.95,4.98,4.95,5,4.98,4.96,4.95,28338684,Steve,2/25/2015,2,2,1,55,5/29/2023,1.13,2,0,25
